session_id,user_id,duration_min,session_date
f21c4f0e-b717-426d-9b04-c5d9b326067b,358,84.04,2024-02-08
74dea4f4-5228-4ba4-8714-a5043d2d705e,188,108.13,2024-05-29
be862cc2-9fcd-4b1f-90f4-1a807f8d8392,322,95.27,2024-04-27
0adf967d-3c32-4a6e-a639-0dc8a3077ed5,450,81.49,2024-09-17
b8b3616f-ca49-4bc7-b4f3-c6718499a298,474,81.88,2024-03-27
534b419f-b35e-4e4b-bcae-480567886e9d,13,113.57,2024-03-16
54aed929-3b97-4b54-8444-ca90541e4dec,184,36.2,2024-11-08
637c2a3b-21fb-47be-abd2-74ebbb0b95f2,111,1.13,2024-08-01
e274d774-8dc6-485e-9848-73f6a7fe56bc,927,33.36,2024-10-11
080bbe28-5fdf-4a38-85c7-9a32e9cf3bef,508,26.93,2024-08-26
0c879aed-cd03-48b4-a10f-26c966bf7060,290,79.76,2024-06-13
f9a88f8d-d6d4-4d6b-ac17-99e3096aa738,295,76.41,2024-03-27
46ca358e-3d01-4462-b497-7e3b28f6a0cc,451,71.62,2024-05-20
2a277109-1f27-4fc1-9da1-abce70518e50,904,2.93,2024-06-08
647b4a55-e102-42aa-b25f-a1ca868ad92c,215,87.72,2024-02-15
bef94fed-78f9-47e3-abb2-7dd49e18d160,974,39.5,2024-04-21
63b84170-c927-4bfb-9c18-52eadf164b44,632,80.14,2024-02-14
998a8092-54f6-4dfa-afd9-7f16c240a8ce,894,67.23,2024-09-03
ba849b82-3388-46b8-9d40-df317ef99081,567,41.78,2024-04-13
6c2b152b-c233-4e09-b84c-0c4daa0b96ba,27,17.01,2024-03-25
99ea2306-e116-43d9-98e5-a12d98f325dd,630,12.24,2024-05-13
cb878a35-2e18-4688-ae7f-8979664e9ccc,733,99.95,2024-04-17
76e5243f-2e26-41b2-9f0c-0c46ba5a1e50,231,110.29,2024-01-18
3ec92f8d-588e-43f7-9dac-9f2f8c605a88,565,78.32,2024-04-03
32ab50bc-7e37-4622-b7b8-42b550a99d08,807,13.31,2024-05-29
0c97bbcc-367b-4a6b-80ac-bbe7c22a0a12,321,48.84,2024-09-02
d8eaa01b-a347-4772-bdeb-df891dfb1932,913,87.74,2024-10-15
9950ef80-91ff-4cb7-8708-18950bc05e4d,233,93.8,2024-07-27
0466016d-fb05-4429-950e-a1ba264e42a1,670,15.07,2024-05-05
2d6781dc-8663-44fb-b9bf-c980ea465b5e,437,1.0,2024-08-22
e8ea1073-7f0c-4225-ba9a-3af3e131c1d4,781,85.74,2024-05-01
edbcda9c-0b6e-4b26-abdb-206953bb96fb,533,43.43,2024-05-17
2a07d878-3d33-49d6-87b0-53cc44daa70c,403,31.28,2024-04-24
8d511127-3d50-422d-8f06-7ed43049b8e7,53,2.53,2024-06-10
36fa9e51-0e9b-46c9-85c2-97b30014ec28,787,65.3,2024-07-19
bc48e94b-3ead-428c-b946-d66cb5a85df6,313,102.29,2024-08-21
ed1842d5-b2fb-46a4-816d-3e781bd0f986,281,114.96,2024-01-28
0507267c-2d4c-42ac-a694-7994bf2729a2,726,68.32,2024-01-11
25050092-aafa-49d8-bdd5-56166555fccf,31,62.22,2024-07-24
e9b76aea-32b4-4d28-bec1-87c790e7753f,337,11.12,2024-06-15
37eab2df-86db-4692-8a56-6be8eed992c1,183,66.32,2024-09-03
287ce076-455c-4397-a3fe-121b30852687,23,46.22,2024-02-16
bb3a306b-a3a6-4110-bd80-bedbf3aefeda,544,73.25,2024-09-02
a6b33422-2a6c-46eb-9878-f10f6cfb0d5d,446,47.26,2024-05-06
052838ac-bbe5-472c-82eb-74579536621b,74,29.6,2024-05-26
2fed0dcc-edd8-4fdb-97fd-9837a0a2e710,10,12.3,2024-04-27
3cb17a5f-7480-4c82-9b0d-fdab177e9ce7,484,38.48,2024-05-31
2395525b-d12a-4198-b144-23b3792269c0,456,12.5,2024-03-12
48872d4d-77e4-4a91-965c-62c0dcb40334,566,22.05,2024-12-28
927c5b8f-a5ec-4013-af9a-3049817660cf,564,118.49,2024-05-16
d8b3d046-33fd-4a94-adcc-1f3dc7ec2164,660,53.85,2024-06-23
e93050d8-ff7c-4c67-b149-a545bb7f0c02,160,64.29,2024-10-15
d3e5932b-6c87-424b-9707-77e58d64e060,882,104.96,2024-01-19
cb6de0bf-4a0a-4df1-9174-95e8dd402419,14,119.47,2024-07-13
ddddb088-e09b-4948-b938-448ddb2c9182,178,70.34,2024-11-25
545ab9eb-eb70-402e-8b1e-bdd7fb03b68e,412,97.68,2024-06-23
909371fc-fb58-4f3b-9a03-7a583f3c1b68,878,39.91,2024-12-19
1dd27a23-de9b-47f8-8c2c-b97a917112ef,53,37.38,2024-05-20
8d7e868b-7481-43ae-9d99-d4c80a416ef6,408,48.92,2024-09-02
233be895-d1c6-47ac-9203-fa6e43643f74,847,81.03,2024-04-02
0287521b-afd8-4f2f-a0c3-676098057e20,22,82.18,2024-08-26
4e1860b5-f319-4672-be41-1c28b939f5b2,30,38.51,2024-07-23
7ee0180b-ce54-4b09-b594-416e8e57ee68,703,16.85,2024-02-17
22d634b0-3302-4dd8-8cf8-4020ce6f71b1,260,76.26,2024-09-01
f7af0fd9-3e05-4266-8d30-e26ac9195243,205,16.27,2024-11-15
31fdf904-5740-43ac-94f0-8b4a45f25b29,59,69.84,2024-11-12
bf1af73a-445f-4edc-8ff7-6324ac9fcc53,471,83.52,2024-10-21
f6866fee-899a-4920-80b2-72c82febc4cf,776,84.37,2024-05-07
b2969fbe-ad90-4132-aeb9-109b93701501,466,90.66,2024-12-09
378f52b3-cfe3-4236-95e2-31fcbaf1ee97,12,104.87,2024-10-08
cf6c7e1f-62d1-4b27-961b-32b8b70059ca,631,60.5,2024-01-17
946b36db-6b8c-4a97-af45-3fe83b811f1c,927,87.9,2024-03-11
5dab8024-fc83-47fe-894b-a4c3c9a03683,974,74.68,2024-09-25
0a2f57bb-3942-447f-a073-493f6b36f8d6,290,23.21,2024-11-20
8460cd87-04f7-47c9-9a03-e7317755ca9b,850,4.06,2024-10-08
a07c6082-993f-4405-8cc2-8617c1f82a02,760,34.86,2024-10-31
037779d5-c697-483d-a983-aa639e4d4e35,354,53.72,2024-01-07
fb85ae3e-9bb8-41ab-8860-d7c1d1c99911,639,74.44,2024-11-09
c6459cb5-1799-4a78-8475-d084988e7ce6,75,102.15,2024-10-31
f08ebc02-900d-42eb-92c2-8e8375d27e4d,873,24.35,2024-04-12
9337aa3e-136f-494e-9dd7-b2f681f586b4,716,15.94,2024-11-04
431a6970-1288-4dbb-90f5-77c67a889a2c,561,115.65,2024-07-11
1e0cf416-4ea5-4d5d-a15e-4195a2b98f1b,591,13.86,2024-08-28
3b125397-657a-49d1-bead-0aabe7744096,441,57.94,2024-03-02
84fa3d86-e2b3-4391-a113-f762b878a37a,991,70.68,2024-01-17
9dc7d54a-77e9-4949-8874-c8b0e4637899,241,65.42,2024-06-19
623afe45-7edd-450f-97db-7469eec4f6a2,861,11.24,2024-01-25
d3faeea8-e8ae-4051-a620-cabfdd78f448,154,7.79,2024-09-07
98782543-1e9a-480a-afc5-78b3ca0e11e5,786,13.55,2024-09-09
a9440424-293a-4604-978a-b4ddea41fb81,96,70.68,2024-07-25
a038c997-dcc6-4508-8f9a-c7d2ec404f8f,726,65.78,2024-01-29
aedef636-8bc4-41db-9604-722d89414fc3,294,28.82,2024-04-26
3a1524b3-d239-4787-9920-3b0ec9e19c41,209,76.9,2024-10-08
cd9cc011-4032-4589-828f-2e4895494949,343,98.59,2024-05-23
2d586b84-0a65-45e4-ada5-00ed7e947070,88,5.95,2024-01-25
0b6ad26e-3ea7-48e1-9bf3-ea8e68d4e61f,818,60.28,2024-11-05
3bad2d50-88f6-4047-80b1-8f35022aa4d6,776,83.03,2024-06-04
b5fec91d-4f27-402c-a90e-501de6821493,937,31.03,2024-03-13
0dce45c7-dc84-4715-a7b7-fa75d62e2d51,390,37.62,2024-04-29
3afe5bf3-c0a0-4674-93ac-a7332cc85023,325,74.02,2024-11-07
6038fe03-10dc-46c0-9083-da5b34e873ee,940,107.85,2024-11-16
7d7d4808-6da5-4112-8243-cbf7fc3f982d,889,97.38,2024-04-02
2e64570d-36c6-4be6-9bb9-04a645c8e6ce,832,70.39,2024-03-26
befa95d9-ec03-4c17-add6-214941070f3a,157,87.9,2024-12-01
31656a33-99f6-484c-a1c8-c76be0c24535,668,44.41,2024-12-29
282e8d15-9d14-4e37-89ee-e2cc2f316c2a,651,77.27,2024-04-27
03c74114-89ad-4bc1-80b5-7f6fc73db784,633,56.48,2024-08-20
3e38bdb6-d51e-44ca-9951-5e0d8af8d8ac,577,23.6,2024-07-17
deb8f8a2-83d0-46c9-a556-3a1348e28f9c,619,84.51,2024-07-24
5b941584-9fbc-47c0-8ad4-8cd58fcc0d26,659,67.22,2024-12-04
4a0edf8d-8aaf-47fd-82b0-086dcadae709,137,43.68,2024-05-26
e8aec5c2-9299-49be-9547-8207398cee03,923,109.45,2024-09-27
86760690-94f2-49e4-b4ac-cddb7d82b2ff,674,3.49,2024-05-18
b9461588-9b3d-41f9-bff1-b4a179cd8cf8,428,38.58,2024-06-29
52e089dd-2305-4389-b955-ba451eada570,452,7.77,2024-01-30
6e7ed3c7-52ff-4f1d-adcf-9bd6f592c0c4,612,92.22,2024-02-26
6badb35d-393a-495c-8391-38ac355994b2,850,84.55,2024-08-19
e10d19cd-6c7c-40b0-a75b-600c8df4c737,911,40.43,2024-05-25
3092f87c-9a9d-48a0-9909-fb1ac5157dd7,819,81.4,2024-02-17
2291d88f-ec1a-40d2-b653-c29602c9df1c,141,48.12,2024-07-12
3b7a40cd-21f0-4044-9ae9-929a0b8d716b,83,90.99,2024-08-11
9ce5a86d-5b23-48a1-b0e5-008367717340,177,55.05,2024-05-15
97c3accd-82ba-47b6-9c10-ba0445895b53,198,50.06,2024-01-22
babbc83e-e101-4197-929f-8ef27fe9029b,624,112.23,2024-01-06
0814c6b9-12e2-4336-a3f8-ab007d0af079,568,30.85,2024-07-22
ceae0943-25c5-46f7-b549-7500f503b062,972,15.33,2024-08-26
c48de47e-78f5-4457-9f7f-8220dc52e1b3,691,70.56,2024-07-03
9cbc7e19-1553-4a14-8a1b-767748324e7e,421,116.35,2024-12-25
dccab071-cc0c-4ac2-a6d2-a2ca0cd5b4c7,401,45.96,2024-10-18
82857806-1447-4e8c-9bbf-4bf6e6313904,698,8.38,2024-11-30
13ee2025-051c-4b52-801a-7c599a869848,471,41.38,2024-08-07
9628a37a-39c5-41a6-9052-ca39bb381cd1,218,61.21,2024-04-25
b789a149-2baf-4167-8fa0-956a78489719,925,20.27,2024-11-08
600b7e93-7d0b-4a74-8057-fe0986e3d583,929,79.31,2024-02-18
b20ccf26-ac51-40cc-8236-704bfe1b465d,828,119.73,2024-06-21
d3a1e0ac-6e3f-4e48-a197-2e59bd7a86f0,987,54.76,2024-03-22
92b73fa9-a277-431f-bb27-e9a45632ec87,729,43.21,2024-11-17
5f168d0e-cdda-4894-b215-51066f669bc6,632,48.68,2024-11-28
889278ed-162d-4a05-b6c2-d806197e01e9,951,14.7,2024-02-14
c5a992e9-e013-458a-82dd-9883236d163d,906,106.11,2024-11-30
03131f2f-0897-40a3-889a-298edb2ab0b1,175,50.36,2024-01-20
618d3e3b-5282-4475-8222-d92551c27d3c,23,47.09,2024-08-08
064d1d43-1ca9-4f9f-bc80-6dc827ef4efc,725,79.5,2024-05-02
3c62e98e-21c6-49d3-a82b-8b3667db4e10,917,53.6,2024-08-21
6f9ebaa3-bd56-49b3-90bf-cc6854181cd5,235,78.14,2024-08-08
50f82041-4271-456e-984e-9db0d113d3ac,13,8.31,2024-11-18
ca9bf4da-da6f-4722-876f-a27fb3a36019,101,97.83,2024-12-04
9281c27d-a280-460f-9f5e-e2f693d118ee,929,112.92,2024-01-03
7206dfa9-6717-424c-be25-311988322c88,536,78.2,2024-06-30
7ec35280-84cc-411f-8360-8d54acbfce6d,876,114.59,2024-07-24
1b485e71-618b-44e2-9dad-b1540592fc49,523,19.02,2024-11-15
767e0822-85b6-4882-b5ec-16c58a40558a,785,57.81,2024-02-09
d0ad5614-974c-4fad-b908-36c90617d1f4,452,72.62,2024-02-28
10f68eb1-0670-4d02-a3b8-98cf28a4ec8c,431,70.23,2024-03-02
84de722f-0caa-4c0c-8f46-e32aa45078ad,793,48.77,2024-05-11
4af298f7-5d0b-4820-aa3a-93752779f54e,606,41.23,2024-02-29
95c47c4e-a4c7-4619-afb2-acc958e9c87f,713,16.09,2024-11-26
6287278c-aaa5-47c6-b6fd-d2d88c4500e1,533,47.62,2024-05-01
58042eb1-6778-4b6d-bad0-3d8b11144374,852,20.36,2024-04-16
8d5a2b56-4949-4331-aae7-4f3c51558ecf,979,88.39,2024-04-05
01aa0d9c-64e4-4c09-b871-605d18774d89,723,25.85,2024-12-12
52109582-9d8d-4d3e-8ea0-22bc6dfaf75d,652,7.97,2024-08-22
5a232849-8161-498e-ace2-582efa665a6a,293,66.73,2024-03-02
d0a561f4-3fb8-4daf-a598-3b24807a57d4,810,71.83,2024-09-12
06bf91be-a8c8-4f53-814a-e0f93ff183bd,913,104.76,2024-02-18
1a4dfaad-6167-4aec-86f0-f678ce883d87,101,69.66,2024-12-13
4d1cb7d7-360e-4bec-918d-5103f8f40d29,502,42.11,2024-06-07
8619e2c1-8c80-42a4-a8d2-d96afe0fbc19,304,96.56,2024-05-03
0954bc9c-57e3-4992-8ed8-44f3fb8a4f52,871,65.29,2024-11-12
c66f259e-c6b4-40e3-819d-bbda55f3038e,540,10.43,2024-07-25
222e9eaa-b485-4858-8151-caa4be516b67,553,68.34,2024-02-17
858e8af3-02f9-45c3-b365-2d78d1498e5b,355,109.05,2024-05-15
4e8efeac-a21e-474f-9bae-591293e7576f,303,48.16,2024-07-19
caa3d5b2-b46b-4386-a659-0812b9baec24,496,36.26,2024-09-06
661b7f6c-7c75-4ea1-bc6a-24c77172cf27,658,18.07,2024-11-09
9f9faae3-8599-4147-9e0c-709950783c92,768,19.02,2024-12-22
e8b5bfd9-f6fd-47d2-bfd8-107ce52d9433,974,52.5,2024-11-13
be503736-0bbb-4505-8b6f-e5d9ec0fa3d8,227,71.89,2024-10-21
1ae33cdf-6e7d-4286-8d25-46eb9bcc595e,236,10.59,2024-11-09
a42418b6-137b-4f75-809e-ac0c9d2aa7c0,873,112.81,2024-07-27
e39a4711-85f3-4fbe-80ca-110b204c31d9,892,90.86,2024-12-20
27e9466a-47b7-45ff-9e18-74e2329a6e89,455,70.81,2024-07-29
5355805a-d23a-47cf-a512-e4b791b8d45f,13,99.58,2024-07-10
b3e54876-24a1-49ab-9e43-e6797560213f,210,10.54,2024-02-13
836f8703-033a-49b4-9220-065cd82eb0fb,741,57.74,2024-01-29
0d0cc7f6-e261-4729-a284-5a7ecfbca54f,397,75.98,2024-02-28
226f9ec3-dff1-4514-a614-cf5cdd9db287,100,99.61,2024-03-11
8ba3b38c-3349-47c8-8499-6c7675031969,31,94.23,2024-04-01
aa8ee825-3e76-45f2-ba24-a9e648c372fe,898,33.97,2024-09-21
29560650-6d7f-4a94-ab26-8d5423a037c4,528,112.96,2024-08-07
6a7ee028-fc4d-48d0-877a-b890d6025ea8,649,15.8,2024-08-02
f2ec6401-b486-420c-af1a-756e4bd6250f,329,105.14,2024-10-03
1eb7d232-9a8c-46cf-b14b-78adce40a4f8,166,116.54,2024-03-04
cd2b6453-a0e2-4029-b854-93d0fa6c749d,459,22.08,2024-12-11
c73cdef6-2ced-4a98-bbc9-e3e5d77123ae,822,86.93,2024-10-18
a8f9c0a3-7cb0-4265-b91e-cd383015212d,952,5.79,2024-09-01
80271b1e-654a-44b7-9ce7-3c32dac7ac9e,982,49.25,2024-03-02
5c8c4c1d-039e-4c00-8d08-e19bff66b7a3,993,62.44,2024-11-27
1aaa923f-917c-4bb8-a885-881445c51a8c,100,70.1,2024-06-18
0075fe6f-24b8-4a3c-b61d-aa8b4276c079,621,112.38,2024-09-25
f59a7e8d-458e-4675-9419-c47fdb677d70,855,81.0,2024-09-23
3ae19fe5-a681-45a2-a6b6-08b4d11a8448,173,58.27,2024-02-23
3543eb57-8d5a-4868-89c3-fdb4ea0388e4,749,97.35,2024-01-16
88e97b69-f5b1-42df-b687-bc2bb1610e5a,162,114.11,2024-01-08
745ac61f-ccf3-44e8-ab5f-b941351c878a,905,3.63,2024-04-13
68efb85e-e206-444f-8504-ceef96f13b7d,728,117.92,2024-02-28
8ba9f1c1-2fdb-44f3-9795-157f57ffbeab,776,11.25,2024-11-08
2eb522af-47e6-4778-ba2b-89851a34fb83,263,97.91,2024-02-09
b0382273-7d7f-4cf0-84b2-1c376f1d6022,804,34.36,2024-08-24
410a75c7-e3f9-484c-a3d1-c90f5054ef22,274,16.73,2024-04-03
48099d8d-7340-4e65-9c00-df85387bbb12,3,53.34,2024-08-09
e091da86-d82c-45bf-a81d-ee1f3d1f9dae,28,77.63,2024-07-22
d79cfdd2-6764-4ba0-8ec0-5c8faebdf3a6,326,46.33,2024-05-17
c38cb7d6-d10d-4696-99d2-924aa254800b,940,7.49,2024-10-26
43d79fcf-96b8-48ab-8924-3ed2db978bec,149,72.34,2024-07-25
f04a5139-1412-42f0-9de9-06fef6b0ed56,540,108.39,2024-12-01
db357fd4-845b-432e-8bf2-ffb49d2abe00,488,46.6,2024-03-21
a4e1d241-acaf-4d7e-92a9-60bf48fe4da9,822,26.74,2024-08-05
7854d651-5d5b-4140-8e2e-de47f04fcd43,438,53.67,2024-01-02
26e93788-5c56-43f4-b2fd-4a38c790c1b4,65,6.76,2024-06-26
f4651217-d718-449d-8bf1-1e35b9e9ebb4,356,98.64,2024-12-11
87d88367-06af-416f-aa9a-6b7e42286106,533,99.33,2024-10-05
b20f1638-1e3e-4037-ad47-9ee9d69635e5,252,70.97,2024-05-25
ac65f471-5765-4cb7-a6e9-09dffc58411b,235,43.02,2024-11-13
f027f3f5-6bd3-4407-b3e0-4ae269d9b2b3,227,96.17,2024-08-11
be5f5593-8de7-4066-a4cb-8c35ab08324b,525,67.01,2024-03-02
53a916cd-28e1-4fd7-a4fe-4b3828d10be0,313,99.29,2024-10-20
d4499705-205d-4f41-b13f-9974e4d1b24f,49,76.14,2024-08-26
4f290a26-c48c-47f2-b484-89794ee37734,118,94.34,2024-07-13
55dddc86-c69d-4d12-b7ab-37517b63b235,54,72.23,2024-06-14
06b1d6d4-1fca-45b8-8bdd-e9f86d5c9b08,650,50.28,2024-08-09
36014884-7057-45c0-abd7-c8062ecc7e51,565,115.0,2024-03-01
a2ed42c8-873e-4e5c-81fc-0d301b79f4f8,44,65.39,2024-05-08
6f03d1de-52bf-4aa1-a167-810b133e47a3,815,73.01,2024-06-21
4da6e245-75e4-4e8e-8261-7f748bb132a0,53,27.24,2024-06-04
e46dc93b-c8b4-420c-b78a-ebe0e7d470e7,586,75.45,2024-04-19
32e19184-667d-453e-91b5-25b057ad0cf6,558,69.02,2024-09-25
94e2661b-e0cc-43d7-9e4c-546846758fc0,525,23.0,2024-12-21
fe25a1b3-7cae-48fb-9a05-1b246edebac8,677,8.09,2024-10-04
5232cd7a-db74-4b84-99a2-1c8f560c71c8,102,72.92,2024-03-14
ec9d1be9-4986-4092-97b9-1fbdbaf0a578,792,91.88,2024-07-25
4521ea8a-ec97-41be-a2e2-6ce54e554a8a,770,63.28,2024-10-05
65060cc9-7d13-4f4f-baa7-3c2220c2c5f2,982,27.99,2024-11-21
a73598f4-7cd4-4e74-9b49-6bb08809a675,849,80.32,2024-12-05
5840839c-66fb-403d-b4e9-f4fddab69e0c,868,10.53,2024-12-22
9bfba9d0-da52-470c-87d5-fb27d36bc93a,398,53.58,2024-12-05
6900cce0-fc4c-4282-8e38-5351e28475b2,138,20.44,2024-07-22
f8761f13-7aba-4cfa-9d6a-2fa4b6c1917a,675,22.95,2024-06-09
37b9c937-2461-4de4-81b1-790e1b2f4a87,921,25.07,2024-01-28
0641f6ab-9048-405b-91de-ddb53eb6304f,387,47.02,2024-09-13
806d15cc-a269-4109-87ed-0797662b73b3,111,7.09,2024-06-13
075d1f58-c474-412a-9837-6de8ee557a05,614,48.34,2024-03-03
ccf2cbca-d1e7-42e7-85f6-5541d2a57c5d,17,61.89,2024-01-22
64b19f40-22e9-47f5-b736-89588a91189d,780,58.51,2024-03-10
51a5ebd5-77ad-4700-9524-446059b520cb,182,46.55,2024-04-05
e5a47385-131f-450e-9e3e-c4a64cf5210f,884,100.86,2024-06-11
b773d08f-1e11-43d7-9083-7d18c7ce4114,536,18.29,2024-03-19
9ef0ef41-0829-4a2a-803e-610e3df3e2fd,541,61.18,2024-01-05
d383eac6-e36c-4019-b0d7-739befe0622e,171,8.38,2024-11-11
20d5ba8f-eb87-4393-8fa8-551500eabd84,409,9.47,2024-04-29
a9adb5a2-86d8-4193-8c23-8e186d3cbafb,740,69.29,2024-10-28
bdf001d2-7200-4744-a947-844847ccdfb3,378,68.36,2024-06-26
1a4e68a9-4b49-476b-8f6e-f7c11246d761,188,105.49,2024-06-24
cf2e2241-fc9e-4bd1-b9d8-eb6dab6a3f91,858,67.39,2024-08-04
0970544c-0eb0-4870-ad3a-627b88e4c975,230,115.22,2024-02-25
077fa520-f4d1-48f3-8dc5-15791a5604db,833,6.79,2024-12-31
389a3412-a59e-420c-a4a9-eeb25f9bcbe6,852,12.66,2024-07-05
48cd2664-9b87-47d3-80c2-f1a14610166a,119,6.24,2024-08-19
cd159ff7-d4ba-4957-9a6a-f424f5f0870f,156,23.05,2024-09-11
340112c7-8dda-45ab-9cc7-f19191604d77,784,65.41,2024-04-13
a02e62de-b44b-49f8-8759-1b7b12d9d3d4,687,77.82,2024-03-17
e20751ff-d77a-46a3-96d6-00dba98c43ac,465,6.42,2024-08-17
bc058947-f986-4958-9df8-40b2052e61f8,104,113.57,2024-09-14
062f8f56-499a-4bea-b329-c0e55d06a5c4,604,101.22,2024-09-20
d6baf376-2d9b-4113-bbaa-7daf8928a312,698,36.3,2024-11-26
b565ebd1-4a14-4952-bb71-2e7c58c1ee39,972,10.19,2024-06-30
8184de5d-43bc-446f-8c78-e9e0957e9a77,795,21.22,2024-09-12
9ff99729-3855-465c-8ce1-2dd7d5b00a16,502,16.11,2024-02-07
1507034a-4302-4785-b42a-bf68c66163f6,693,15.67,2024-06-24
6246925e-8a05-4df8-8d3a-6cbe44f5c4eb,682,62.71,2024-01-27
5a6aa456-ad76-424e-9247-4361675f384a,699,30.26,2024-10-02
2dc2140f-23ba-4b80-a98d-a3b7d376ad0c,175,43.62,2024-05-19
c33459f7-a070-454c-aeae-4766e71a7f08,734,118.75,2024-10-25
d4e0446a-3e8b-41dd-9a2f-5129f0d16762,745,82.43,2024-10-13
f914b8cb-5d66-4804-8c5d-ecd4e97620d1,674,113.93,2024-03-31
7784b94d-bda7-468b-8426-4a0cc6da8e47,421,17.96,2024-03-01
451dbf22-2e67-4ae9-87c0-bdd00d93aa0f,134,46.47,2024-12-30
2b254df1-1e9b-4df0-a6df-86d1964d10f5,391,67.01,2024-12-12
af2f8910-6bd5-4c09-a282-4dc078d451db,992,10.13,2024-06-11
ca69bd19-6678-4526-8f86-80b40f2e3431,736,1.5,2024-12-16
49174a34-1eb0-4fcb-8f2f-543a9eccde42,501,80.78,2024-05-22
f823c0c9-1a24-45ad-8633-bde5e8de53fe,665,77.38,2024-09-09
9bd10bdc-8305-4c25-87a5-9f97d5cb899b,33,49.88,2024-09-25
048e1eb4-0cab-4af6-ba93-b0879e339486,55,59.27,2024-10-17
818e7282-b2f6-4315-b19f-c1a6f22f0785,954,50.44,2024-07-05
5a3dd5e1-e8e9-4074-8438-7257aa94ff67,519,3.86,2024-10-30
d7139430-a49f-40a2-8e08-672ffc211261,756,40.91,2024-10-17
b2ef1c84-b6bb-4e1b-9278-0e6f9a2cfe01,825,22.07,2024-03-26
2c03c08d-337a-403d-a00b-6bbf740be4e6,638,12.71,2024-06-14
fdea06fb-f42f-4663-89ef-280899eafbf1,12,114.85,2024-04-23
2e02347b-9440-4436-94c0-5c3a056d5812,528,72.32,2024-12-21
05b64236-0b40-4767-a1d0-e990f82c7d0b,720,87.71,2024-07-01
